음식점명,업종정보,서비스명
일월갈비,한식,일반음식점
착한참치 (죽동점),일식,일반음식점
떳다쪽갈비,한식,일반음식점
오징어날다 죽동점,한식,일반음식점
착한참치,한식,일반음식점
라온70,카페·디저트,휴게음식점
귀족 숯불에구운족발,한식,일반음식점
종로맥가 대전죽동점,야식,일반음식점
한우소곱창전문점 곱창군 본점,야식,일반음식점
곱창군,한식,일반음식점
등심연구소 대전본점,한식,일반음식점
라향각마라탕,중식,일반음식점
카라마데,일식,일반음식점
공주칼국수+쭈꾸미구이 대전죽동점,한식,일반음식점
아주매운공주칼국수쭈꾸미구이 대전죽동점,한식,일반음식점
양화리 짬뽕,중식,일반음식점
공차 대전죽동점,카페·디저트,휴게음식점
흥남부두,한식,일반음식점
육게장706,한식,일반음식점
가득횟집,한식,일반음식점
뚱돼지주먹구이,한식,일반음식점
맛있는짜장,중식,일반음식점
미카엘라,양식,일반음식점
미카엘라,카페·디저트,휴게음식점
미식정,한식,일반음식점
타볼라타,양식,일반음식점
도은국시,한식,일반음식점
더쉐프 쌀국수,아시안,일반음식점
유성옥,한식,일반음식점
유성불백,한식,일반음식점
아프리카부대,한식,일반음식점
하얀집,한식,일반음식점
아크림 유성점,카페·디저트,휴게음식점
미다방,카페·디저트,휴게음식점
다담,한식,일반음식점
카페디어 cafe dear,카페·디저트,휴게음식점
eTc,카페·디저트,휴게음식점
모루 죽동점,양식,일반음식점
커피콩콩,카페·디저트,휴게음식점
바른치킨 대전노은점,치킨,일반음식점
피자공작소,양식,일반음식점
빅원치킨 지족반석점,치킨,일반음식점
순중매국물떡볶이 반석점,분식,휴게음식점
청년냉면+직화연탄불고기 지족반석점,한식,일반음식점
레알찜닭 지족반석점,한식,일반음식점
카페토브,카페·디저트,휴게음식점
토미커피,카페·디저트,휴게음식점
유명각,중식,일반음식점
맥가이버,야식,일반음식점
BBQ 치킨 노은 3지구점,치킨,일반음식점
소곱창파이터 딜리버리 노은점,야식,일반음식점
따봉양대창 지족점,한식,일반음식점
마메모메 지족점,일식,일반음식점
소곱창파이터,한식,일반음식점
코드283,카페·디저트,휴게음식점
축제갈비 유성점,한식,일반음식점
진국본가,한식,일반음식점
본죽+비빔밥 대전노은3지구점,한식,일반음식점
본죽+비빔밥cafe 대전노은3지구점,한식,일반음식점
59쌀피자 반석점,양식,일반음식점
피자선수 반석점,양식,일반음식점
토담정 간장게장,한식,일반음식점
홍룡수제만두,분식,휴게음식점
가마치통닭 노은3지구점,치킨,일반음식점
또봉이통닭 반석점,치킨,일반음식점
쿡1015 반석점 (노은3동점),한식,일반음식점
곰스샌드위치,양식,일반음식점
곰쓰골프카페 샌드위치,카페·디저트,휴게음식점
풍국면 대전지족점,한식,일반음식점
박군치킨 지족점,치킨,일반음식점
더브리티시팬트리,카페·디저트,휴게음식점
정성백숙,한식,일반음식점
더브리티시팬트리 브런치+카페,카페·디저트,휴게음식점
신교령 사골순대국,한식,일반음식점
육회집 연어집 지족점,일식,일반음식점
자담치킨 대전지족점,치킨,일반음식점
가야숯불치킨 지족점,치킨,일반음식점
또래오래 지족점,치킨,일반음식점
파리바게뜨 노은휴먼시아점,카페·디저트,휴게음식점
처갓집양념치킨 3지구노은사랑점,치킨,일반음식점
처갓집양념치킨 노은사랑점,치킨,일반음식점
하이쿠킹,카페·디저트,휴게음식점
회잡슈,일식,일반음식점
명성맛집,한식,일반음식점
족발집배원 지족점,한식,일반음식점
슬기로운 덮밥생활,한식,일반음식점
필굿디너,한식,일반음식점
솔솔파스타,양식,일반음식점
검상골 지족점,한식,일반음식점
라프레즈,카페·디저트,휴게음식점
순살의민족 노은반석지족점,치킨,일반음식점
1987 금빛통닭 지족점,치킨,일반음식점
금빛통닭 지족점,치킨,일반음식점
타이허브,양식,일반음식점
샘스테이블,양식,일반음식점
불미니쪽갈비 ,한식,일반음식점
광닭발,야식,일반음식점
유성즉석떡볶이반석점,분식,휴게음식점
메이웨이 차이나,중식,일반음식점
꼬꼬싸롱 대전지족점,치킨,일반음식점
리원지족점,야식,일반음식점
달봄커피,카페·디저트,휴게음식점
할매육칼두,한식,일반음식점
포크 본점,일식,일반음식점
브런치,양식,일반음식점
자연석돈구이,한식,일반음식점
푸라닭 대전반석점,치킨,일반음식점
진심이닿다,카페·디저트,휴게음식점
흥남부두,한식,일반음식점
정하스시 노은점,일식,일반음식점
정하스시,일식,일반음식점
쌈패 지족점,한식,일반음식점
도쿄트와일라잇,일식,일반음식점
코다리밥상 반석점,한식,일반음식점
천년각,중식,일반음식점
담꾹 지족점,한식,일반음식점
반석본가,한식,일반음식점
우문현밥 지족점,한식,일반음식점
던킨 대전지족점,카페·디저트,휴게음식점
공주칼국수 쭈꾸미볶음 (노은점),한식,일반음식점
공주칼국수 노은점,한식,일반음식점
식풍경,한식,일반음식점
가마꿉 대전유성점,치킨,일반음식점
화전 돈부리 대전유성점,일식,일반음식점
맘스터치 대전지족점,패스트푸드,일반음식점
토담한우랑 반석점,한식,일반음식점
제주 수산 해산물,일식,일반음식점
한스브로트,카페·디저트,휴게음식점
지족골전통옻닭옻이야기,한식,일반음식점
돌담제주돈,한식,일반음식점
참치어화,일식,일반음식점
바른카레 지족역점,일식,일반음식점
함지박칼국수,한식,일반음식점
착한커피,카페·디저트,휴게음식점
갯마을생바지락손칼국수,한식,일반음식점
요거투,카페·디저트,휴게음식점
베러댄와플+커피 지족점,패스트푸드,일반음식점
정아네밥상,한식,일반음식점
테마분식,분식,휴게음식점
베러댄와플 + 커피 지족점,카페·디저트,휴게음식점
태리로제떡볶이+닭강정 노은점,분식,휴게음식점
마시내 한밭대점,치킨,일반음식점
해피닉,한식,일반음식점
탑브릭스,카페·디저트,휴게음식점
지코바치킨 지족점,치킨,일반음식점
배떡 노은점,분식,휴게음식점
도미노피자 대전노은점,양식,일반음식점
직화삼겹 피그킹 노은지구점,한식,일반음식점
페리카나 노은반석점,치킨,일반음식점
얼음골 설악 칡냉면,분식,휴게음식점
명동골뱅이 파닭전문점,야식,일반음식점
양반전골,한식,일반음식점
오늘커피,카페·디저트,휴게음식점
데코르 지족본점,카페·디저트,휴게음식점
김영희강남동태찜,한식,일반음식점
다비다,카페·디저트,휴게음식점
예가 유성노은점,한식,일반음식점
돔수산,일식,일반음식점
돔수산 활어상차림,한식,일반음식점
떡참 떡볶이참잘하는집 대전노은점,분식,휴게음식점
명태촌 노은점,한식,일반음식점
백년추어탕 지족점,한식,일반음식점
토담낙지한마당,한식,일반음식점
caffe plan,카페·디저트,휴게음식점
이화수 전통육개장+보쌈,한식,일반음식점
브라보찰리,카페·디저트,휴게음식점
게매니아 대전유성점,한식,일반음식점
미소정,한식,일반음식점
지호한방삼계탕 노은역점,한식,일반음식점
어반스퀘어,카페·디저트,휴게음식점
올데이,카페·디저트,휴게음식점
올데이 샐러드,카페·디저트,휴게음식점
예향정 유성점,한식,일반음식점
과일한가득,카페·디저트,휴게음식점
다복이네국밥 노은점,한식,일반음식점
샐러드마망 본점,패스트푸드,일반음식점
BBQ치킨 대전노은점,치킨,일반음식점
이대포 소곱창구이,한식,일반음식점
동해아구,한식,일반음식점
7번가피자 노은점,양식,일반음식점
24시전주명가콩나물국밥,한식,일반음식점
이레비빔밥,카페·디저트,휴게음식점
파스타마마 노은점,양식,일반음식점
구이구이쪽갈비 노은점,한식,일반음식점
마시기통차,한식,일반음식점
부산 싸나이 꼼장어,한식,일반음식점
바다총각 게장+순살게장비빔밥 직영점,한식,일반음식점
만찬장어,한식,일반음식점
엄마손 인생죽 직영점,한식,일반음식점
히다리,일식,일반음식점
블랙돈제주오겹살,한식,일반음식점
차이나 궁,중식,일반음식점
지정환피자 유성노은점,양식,일반음식점
푸라닭 대전노은점,치킨,일반음식점
정민초밥,일식,일반음식점
피자마루 노은점,양식,일반음식점
태백식당,한식,일반음식점
구수미,한식,일반음식점
바르다김선생 노은점,분식,휴게음식점
칼질만번 짬뽕,중식,일반음식점
곤지암한우소머리국밥 노은지족점,한식,일반음식점
본죽 대전노은점,한식,일반음식점
황금모자만두+돈까스+김치찌개,분식,휴게음식점
부탇해쭈꾸미 유성점,한식,일반음식점
방탄 제육단,한식,일반음식점
무모한초밥 지족점,일식,일반음식점
이삭토스트 노은지족점,패스트푸드,일반음식점
전라도밥상,한식,일반음식점
60계치킨 대전노은역점,치킨,일반음식점
삼시세끼 꼬마김밥 노은점,분식,휴게음식점
스시다,일식,일반음식점
버거앤프라이즈 대전노은역점,패스트푸드,일반음식점
배스킨라빈스 대전노은점,카페·디저트,휴게음식점
카페토트,카페·디저트,휴게음식점
파리바게뜨 대전노은역점,카페·디저트,휴게음식점
국수나무 노은역점,한식,일반음식점
이유치킨 노은점,치킨,일반음식점
삼국지,한식,일반음식점
하루엔소쿠 노은점,일식,일반음식점
동대문엽기떡볶이 대전노은점,분식,휴게음식점
스시노백쉐프 노은점,일식,일반음식점
노은불백,한식,일반음식점
신라방 마라탕 노은점,아시안,일반음식점
온정부대찌개 불쭈꾸미,한식,일반음식점
짬뽕지존 대전노은점,중식,일반음식점
에그프레쏘,카페·디저트,휴게음식점
유성매운갈비찜,한식,일반음식점
보리네생고깃간 노은역점,한식,일반음식점
치교 바베큐치킨 대전노은역점,치킨,일반음식점
치교치밥+치킨 대전노은역점,한식,일반음식점
후라이팬,양식,일반음식점
버거킹 대전노은역점,패스트푸드,일반음식점
참치하루,한식,일반음식점
정쉐프탕수육,중식,일반음식점
프랭크버거 대전노은역점,패스트푸드,일반음식점
라라코스트(노은점),양식,일반음식점
신전떡볶이 노은역점,분식,휴게음식점
공차 대전노은점,카페·디저트,휴게음식점
강다짐 삼각김밥 대전노은점,분식,휴게음식점
보글지글 노은점 찌개+탕+볶음,한식,일반음식점
하나참치 노은점,일식,일반음식점
샐러디 대전노은역점,패스트푸드,일반음식점
하나참치,한식,일반음식점
우와한와규 본점,한식,일반음식점
써브웨이 대전노은점,패스트푸드,일반음식점
쉬즈베이글 노은점,패스트푸드,일반음식점
연스시,일식,일반음식점
아도레,카페·디저트,휴게음식점
던킨 대전노은점,카페·디저트,휴게음식점
